'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:02.481',-0.178,0.030,0.210,0.074,-0.195,0.120,-0.672,0.325,1.163,0.274,-0.148,0.159,-0.049,0.041,0.359
'0:02.482',-0.182,-0.001,0.182,0.091,-0.182,0.091,-0.637,0.365,1.179,0.273,-0.169,0.137,-0.058,0.010,0.352
'0:02.483',-0.186,-0.037,0.149,0.112,-0.168,0.056,-0.595,0.418,1.202,0.270,-0.188,0.115,-0.069,-0.025,0.344
'0:02.484',-0.185,-0.083,0.103,0.134,-0.145,0.011,-0.545,0.477,1.228,0.270,-0.206,0.097,-0.079,-0.067,0.333
'0:02.485',-0.180,-0.122,0.058,0.151,-0.119,-0.032,-0.494,0.531,1.258,0.265,-0.227,0.079,-0.087,-0.105,0.319
'0:02.486',-0.179,-0.155,0.024,0.167,-0.102,-0.065,-0.450,0.577,1.289,0.257,-0.245,0.060,-0.091,-0.130,0.307
'0:02.487',-0.174,-0.198,-0.023,0.185,-0.075,-0.110,-0.403,0.634,1.317,0.249,-0.269,0.037,-0.098,-0.172,0.294
'0:02.488',-0.169,-0.237,-0.068,0.203,-0.051,-0.152,-0.356,0.700,1.340,0.249,-0.297,0.011,-0.108,-0.215,0.284
'0:02.489',-0.168,-0.272,-0.103,0.220,-0.033,-0.188,-0.311,0.763,1.357,0.252,-0.327,-0.013,-0.116,-0.256,0.270
'0:02.490',-0.165,-0.301,-0.136,0.233,-0.015,-0.218,-0.274,0.819,1.380,0.253,-0.345,-0.028,-0.120,-0.292,0.255
'0:02.491',-0.169,-0.320,-0.150,0.244,-0.009,-0.234,-0.242,0.853,1.395,0.256,-0.357,-0.035,-0.122,-0.308,0.244
'0:02.492',-0.172,-0.316,-0.143,0.243,-0.015,-0.229,-0.230,0.868,1.403,0.260,-0.361,-0.034,-0.118,-0.300,0.235
'0:02.493',-0.166,-0.296,-0.131,0.231,-0.018,-0.213,-0.233,0.870,1.412,0.262,-0.354,-0.025,-0.115,-0.280,0.224
'0:02.494',-0.153,-0.261,-0.107,0.207,-0.024,-0.183,-0.230,0.877,1.425,0.262,-0.352,-0.021,-0.115,-0.259,0.206
'0:02.495',-0.150,-0.220,-0.070,0.184,-0.040,-0.144,-0.246,0.878,1.441,0.266,-0.333,-0.004,-0.117,-0.227,0.188
'0:02.496',-0.141,-0.168,-0.028,0.154,-0.057,-0.097,-0.283,0.854,1.438,0.268,-0.299,0.029,-0.116,-0.189,0.177
'0:02.497',-0.129,-0.098,0.031,0.113,-0.080,-0.033,-0.326,0.815,1.430,0.272,-0.261,0.068,-0.108,-0.128,0.175
'0:02.498',-0.117,-0.017,0.101,0.067,-0.109,0.042,-0.373,0.761,1.431,0.271,-0.212,0.114,-0.100,-0.048,0.165
'0:02.499',-0.108,0.057,0.165,0.025,-0.136,0.111,-0.422,0.710,1.431,0.263,-0.161,0.160,-0.091,0.023,0.165
'0:02.500',-0.086,0.114,0.200,-0.014,-0.143,0.157,-0.447,0.719,1.484,0.252,-0.096,0.206,-0.111,0.083,0.140
'0:02.501',-0.058,0.179,0.237,-0.061,-0.147,0.208,-0.473,0.725,1.530,0.239,-0.029,0.257,-0.128,0.136,0.115
'0:02.502',-0.038,0.255,0.293,-0.108,-0.166,0.274,-0.525,0.682,1.521,0.231,0.036,0.312,-0.122,0.197,0.118
'0:02.503',-0.022,0.325,0.346,-0.151,-0.184,0.336,-0.556,0.665,1.537,0.224,0.097,0.364,-0.128,0.260,0.106
'0:02.504',-0.011,0.380,0.391,-0.185,-0.201,0.386,-0.586,0.643,1.552,0.222,0.168,0.418,-0.141,0.308,0.092
'0:02.505',0.004,0.451,0.447,-0.228,-0.221,0.449,-0.598,0.618,1.573,0.227,0.242,0.474,-0.147,0.377,0.065
'0:02.506',0.022,0.541,0.519,-0.281,-0.248,0.530,-0.628,0.572,1.595,0.227,0.330,0.541,-0.156,0.464,0.042
'0:02.507',0.045,0.633,0.589,-0.339,-0.272,0.611,-0.707,0.484,1.595,0.218,0.429,0.616,-0.168,0.544,0.032
'0:02.508',0.058,0.748,0.690,-0.403,-0.316,0.719,-0.822,0.357,1.557,0.219,0.528,0.694,-0.166,0.639,0.035
'0:02.509',0.070,0.884,0.814,-0.477,-0.372,0.850,-0.966,0.181,1.480,0.227,0.628,0.780,-0.151,0.759,0.050
'0:02.510',0.075,1.028,0.953,-0.551,-0.439,0.991,-1.101,-0.006,1.395,0.239,0.728,0.864,-0.134,0.889,0.064
'0:02.511',0.082,1.154,1.073,-0.618,-0.495,1.113,-1.228,-0.176,1.343,0.240,0.856,0.960,-0.141,1.000,0.064
'0:02.512',0.085,1.260,1.175,-0.672,-0.545,1.218,-1.323,-0.311,1.315,0.242,0.969,1.042,-0.163,1.100,0.046
'0:02.513',0.069,1.379,1.310,-0.725,-0.621,1.345,-1.374,-0.414,1.292,0.260,1.060,1.109,-0.178,1.218,0.013
'0:02.514',0.057,1.508,1.450,-0.782,-0.697,1.479,-1.421,-0.522,1.254,0.279,1.135,1.163,-0.184,1.336,-0.021
'0:02.515',0.045,1.629,1.585,-0.837,-0.769,1.607,-1.505,-0.661,1.181,0.292,1.210,1.223,-0.176,1.448,-0.026
'0:02.516',0.041,1.759,1.718,-0.900,-0.839,1.738,-1.585,-0.757,1.152,0.302,1.296,1.289,-0.192,1.558,-0.041
'0:02.517',0.041,1.885,1.845,-0.963,-0.901,1.865,-1.659,-0.827,1.173,0.310,1.391,1.354,-0.232,1.673,-0.071
'0:02.518',0.055,1.991,1.936,-1.023,-0.940,1.964,-1.742,-0.910,1.191,0.306,1.492,1.424,-0.261,1.770,-0.099
'0:02.519',0.069,2.076,2.008,-1.073,-0.970,2.042,-1.800,-0.960,1.226,0.300,1.563,1.471,-0.291,1.848,-0.122
'0:02.520',0.081,2.146,2.064,-1.113,-0.992,2.106,-1.851,-0.997,1.257,0.292,1.633,1.518,-0.327,1.911,-0.143
'0:02.521',0.087,2.176,2.090,-1.131,-1.001,2.133,-1.894,-1.040,1.249,0.286,1.687,1.554,-0.344,1.942,-0.144
'0:02.522',0.074,2.155,2.080,-1.115,-1.003,2.118,-1.901,-1.067,1.214,0.290,1.700,1.562,-0.351,1.931,-0.126
'0:02.523',0.062,2.053,1.990,-1.058,-0.964,2.022,-1.849,-1.018,1.214,0.295,1.681,1.534,-0.373,1.843,-0.111
'0:02.524',0.039,1.872,1.833,-0.956,-0.896,1.853,-1.758,-0.911,1.250,0.304,1.633,1.482,-0.402,1.700,-0.095
'0:02.525',0.026,1.705,1.679,-0.866,-0.826,1.692,-1.667,-0.819,1.240,0.308,1.540,1.409,-0.383,1.563,-0.052
'0:02.526',0.004,1.569,1.565,-0.787,-0.779,1.567,-1.585,-0.762,1.155,0.319,1.399,1.315,-0.298,1.452,0.028
'0:02.527',-0.030,1.438,1.468,-0.704,-0.749,1.454,-1.532,-0.759,0.969,0.332,1.208,1.206,-0.140,1.351,0.151
'0:02.528',-0.070,1.335,1.405,-0.632,-0.737,1.370,-1.509,-0.775,0.740,0.352,0.978,1.077,0.041,1.260,0.298
'0:02.529',-0.123,1.266,1.389,-0.572,-0.756,1.328,-1.512,-0.834,0.470,0.380,0.733,0.952,0.252,1.201,0.455
'0:02.530',-0.172,1.182,1.354,-0.505,-0.762,1.268,-1.492,-0.891,0.185,0.401,0.475,0.825,0.493,1.129,0.624
'0:02.531',-0.205,1.069,1.275,-0.432,-0.740,1.173,-1.431,-0.864,0.081,0.417,0.290,0.713,0.588,1.038,0.710
'0:02.532',-0.219,0.997,1.216,-0.389,-0.718,1.107,-1.397,-0.836,0.076,0.424,0.191,0.638,0.584,0.971,0.734
'0:02.533',-0.235,0.961,1.196,-0.362,-0.716,1.079,-1.377,-0.826,0.058,0.438,0.097,0.577,0.600,0.938,0.757
'0:02.534',-0.243,0.918,1.162,-0.338,-0.703,1.040,-1.339,-0.784,0.078,0.450,0.021,0.513,0.578,0.899,0.753
'0:02.535',-0.259,0.862,1.121,-0.301,-0.690,0.992,-1.309,-0.751,0.091,0.469,-0.037,0.450,0.539,0.848,0.750
'0:02.536',-0.277,0.817,1.095,-0.270,-0.686,0.956,-1.293,-0.724,0.103,0.493,-0.079,0.408,0.511,0.803,0.750
'0:02.537',-0.286,0.761,1.048,-0.237,-0.667,0.905,-1.250,-0.671,0.141,0.502,-0.102,0.377,0.476,0.750,0.741
'0:02.538',-0.297,0.688,0.985,-0.196,-0.641,0.837,-1.180,-0.605,0.196,0.505,-0.144,0.329,0.439,0.698,0.718
'0:02.539',-0.312,0.602,0.913,-0.145,-0.613,0.757,-1.093,-0.519,0.270,0.507,-0.199,0.268,0.388,0.626,0.696
'0:02.540',-0.323,0.519,0.843,-0.099,-0.583,0.681,-1.020,-0.453,0.328,0.503,-0.240,0.214,0.340,0.554,0.676
'0:02.541',-0.326,0.467,0.792,-0.070,-0.558,0.629,-0.986,-0.415,0.364,0.502,-0.263,0.179,0.307,0.505,0.662
'0:02.542',-0.331,0.402,0.733,-0.035,-0.531,0.568,-0.949,-0.371,0.404,0.504,-0.279,0.151,0.278,0.449,0.656
'0:02.543',-0.332,0.338,0.670,-0.003,-0.501,0.504,-0.920,-0.331,0.444,0.500,-0.293,0.126,0.251,0.392,0.655
'0:02.544',-0.343,0.269,0.613,0.037,-0.477,0.441,-0.903,-0.296,0.476,0.492,-0.298,0.109,0.229,0.329,0.658
'0:02.545',-0.340,0.215,0.555,0.062,-0.448,0.386,-0.882,-0.262,0.515,0.479,-0.297,0.102,0.211,0.285,0.656
'0:02.546',-0.324,0.184,0.508,0.070,-0.416,0.346,-0.871,-0.236,0.556,0.461,-0.293,0.101,0.199,0.255,0.655
'0:02.547',-0.317,0.157,0.473,0.080,-0.395,0.315,-0.873,-0.214,0.595,0.444,-0.283,0.103,0.185,0.228,0.646
'0:02.548',-0.308,0.144,0.453,0.082,-0.381,0.298,-0.888,-0.184,0.629,0.430,-0.271,0.105,0.165,0.211,0.639
'0:02.549',-0.285,0.150,0.436,0.068,-0.361,0.293,-0.904,-0.153,0.665,0.412,-0.248,0.121,0.146,0.199,0.625
'0:02.550',-0.271,0.152,0.422,0.059,-0.346,0.287,-0.917,-0.129,0.701,0.399,-0.227,0.138,0.133,0.190,0.610
'0:02.551',-0.268,0.131,0.399,0.069,-0.334,0.265,-0.914,-0.102,0.734,0.385,-0.216,0.142,0.118,0.170,0.595
'0:02.552',-0.256,0.119,0.376,0.069,-0.316,0.247,-0.902,-0.065,0.775,0.366,-0.199,0.151,0.101,0.151,0.571
'0:02.553',-0.236,0.126,0.363,0.056,-0.300,0.244,-0.903,-0.036,0.816,0.349,-0.177,0.166,0.085,0.146,0.547
'0:02.554',-0.216,0.137,0.353,0.040,-0.285,0.245,-0.903,-0.012,0.856,0.327,-0.160,0.177,0.069,0.148,0.522
'0:02.555',-0.211,0.143,0.355,0.034,-0.283,0.249,-0.897,0.015,0.891,0.318,-0.141,0.190,0.053,0.151,0.499
'0:02.556',-0.210,0.154,0.365,0.028,-0.288,0.260,-0.891,0.039,0.921,0.314,-0.124,0.201,0.035,0.147,0.476
'0:02.557',-0.206,0.167,0.373,0.019,-0.290,0.271,-0.876,0.065,0.952,0.311,-0.109,0.212,0.022,0.156,0.461
'0:02.558',-0.198,0.174,0.372,0.011,-0.285,0.274,-0.846,0.089,0.986,0.307,-0.095,0.224,0.017,0.174,0.440
'0:02.559',-0.193,0.174,0.367,0.009,-0.280,0.271,-0.817,0.118,1.022,0.299,-0.084,0.228,0.007,0.183,0.420
'0:02.560',-0.188,0.175,0.364,0.006,-0.276,0.270,-0.797,0.147,1.056,0.293,-0.073,0.233,-0.002,0.189,0.404
'0:02.561',-0.182,0.182,0.364,-0.001,-0.274,0.274,-0.781,0.171,1.082,0.288,-0.070,0.234,-0.010,0.192,0.392
'0:02.562',-0.178,0.186,0.365,-0.004,-0.273,0.276,-0.768,0.194,1.105,0.289,-0.066,0.234,-0.018,0.199,0.383
'0:02.563',-0.176,0.191,0.367,-0.007,-0.272,0.280,-0.759,0.210,1.123,0.287,-0.061,0.237,-0.024,0.200,0.376
'0:02.564',-0.177,0.186,0.364,-0.004,-0.271,0.276,-0.748,0.230,1.139,0.286,-0.053,0.240,-0.030,0.196,0.368
'0:02.565',-0.176,0.188,0.365,-0.006,-0.271,0.277,-0.738,0.246,1.161,0.285,-0.048,0.243,-0.035,0.203,0.358
'0:02.566',-0.170,0.197,0.367,-0.013,-0.269,0.282,-0.725,0.259,1.184,0.283,-0.043,0.245,-0.035,0.216,0.350
'0:02.567',-0.159,0.203,0.362,-0.022,-0.261,0.283,-0.718,0.275,1.202,0.277,-0.040,0.246,-0.040,0.221,0.338
'0:02.568',-0.154,0.205,0.359,-0.025,-0.257,0.282,-0.723,0.286,1.208,0.276,-0.040,0.244,-0.048,0.216,0.335
'0:02.569',-0.148,0.211,0.359,-0.032,-0.254,0.285,-0.725,0.300,1.212,0.278,-0.036,0.247,-0.055,0.213,0.331
'0:02.570',-0.149,0.211,0.360,-0.031,-0.255,0.285,-0.722,0.308,1.215,0.279,-0.034,0.248,-0.060,0.203,0.328
'0:02.571',-0.156,0.201,0.357,-0.022,-0.257,0.279,-0.715,0.312,1.218,0.282,-0.033,0.249,-0.062,0.195,0.328
'0:02.572',-0.149,0.198,0.347,-0.025,-0.248,0.273,-0.714,0.318,1.222,0.281,-0.030,0.253,-0.063,0.197,0.324
'0:02.573',-0.142,0.195,0.338,-0.026,-0.240,0.267,-0.716,0.320,1.224,0.278,-0.031,0.254,-0.064,0.192,0.320
'0:02.574',-0.144,0.196,0.340,-0.025,-0.242,0.268,-0.714,0.322,1.227,0.276,-0.033,0.253,-0.065,0.187,0.316
'0:02.575',-0.146,0.193,0.339,-0.023,-0.243,0.266,-0.720,0.327,1.226,0.277,-0.032,0.255,-0.068,0.181,0.315
'0:02.576',-0.148,0.187,0.335,-0.020,-0.241,0.262,-0.729,0.330,1.222,0.278,-0.029,0.256,-0.070,0.168,0.316
'0:02.577',-0.153,0.183,0.337,-0.015,-0.244,0.260,-0.727,0.334,1.224,0.282,-0.026,0.259,-0.070,0.163,0.318
'0:02.578',-0.156,0.174,0.330,-0.009,-0.243,0.252,-0.716,0.334,1.230,0.281,-0.029,0.259,-0.069,0.164,0.314
'0:02.579',-0.159,0.164,0.323,-0.003,-0.240,0.243,-0.705,0.333,1.237,0.272,-0.035,0.254,-0.068,0.160,0.314
'0:02.580',-0.164,0.159,0.324,0.003,-0.243,0.241,-0.703,0.334,1.240,0.268,-0.038,0.251,-0.068,0.167,0.312
'0:02.581',-0.161,0.165,0.325,-0.003,-0.242,0.245,-0.708,0.335,1.243,0.265,-0.041,0.249,-0.070,0.172,0.310
'0:02.582',-0.151,0.173,0.324,-0.011,-0.237,0.248,-0.706,0.339,1.251,0.262,-0.039,0.253,-0.071,0.172,0.313
'0:02.583',-0.155,0.174,0.330,-0.010,-0.242,0.253,-0.704,0.342,1.257,0.265,-0.037,0.254,-0.073,0.175,0.314
'0:02.584',-0.157,0.170,0.327,-0.007,-0.241,0.248,-0.703,0.343,1.259,0.266,-0.035,0.255,-0.074,0.173,0.315
'0:02.585',-0.152,0.171,0.324,-0.009,-0.238,0.247,-0.700,0.344,1.266,0.262,-0.034,0.255,-0.073,0.176,0.311
'0:02.586',-0.153,0.173,0.327,-0.011,-0.240,0.250,-0.693,0.344,1.276,0.261,-0.032,0.254,-0.073,0.182,0.307
'0:02.587',-0.148,0.178,0.327,-0.015,-0.237,0.253,-0.692,0.344,1.281,0.259,-0.029,0.255,-0.072,0.189,0.302
'0:02.588',-0.149,0.182,0.331,-0.017,-0.240,0.257,-0.703,0.348,1.280,0.261,-0.028,0.253,-0.077,0.186,0.304
'0:02.589',-0.147,0.184,0.332,-0.018,-0.239,0.258,-0.713,0.350,1.273,0.264,-0.028,0.251,-0.081,0.180,0.305
'0:02.590',-0.146,0.183,0.330,-0.019,-0.238,0.257,-0.715,0.352,1.272,0.267,-0.025,0.253,-0.084,0.178,0.305
'0:02.591',-0.146,0.179,0.326,-0.017,-0.236,0.253,-0.707,0.358,1.278,0.268,-0.018,0.260,-0.085,0.175,0.303
'0:02.592',-0.148,0.172,0.321,-0.013,-0.235,0.247,-0.704,0.358,1.276,0.266,-0.016,0.264,-0.084,0.169,0.299
'0:02.593',-0.144,0.172,0.316,-0.014,-0.231,0.244,-0.706,0.361,1.282,0.264,-0.009,0.268,-0.086,0.169,0.294
'0:02.594',-0.137,0.181,0.317,-0.022,-0.227,0.249,-0.703,0.362,1.284,0.261,-0.005,0.271,-0.086,0.171,0.291
'0:02.595',-0.145,0.176,0.321,-0.015,-0.233,0.249,-0.713,0.366,1.278,0.262,-0.007,0.269,-0.088,0.161,0.293
'0:02.596',-0.144,0.175,0.321,-0.016,-0.233,0.248,-0.720,0.368,1.272,0.264,-0.003,0.273,-0.092,0.164,0.294
'0:02.597',-0.147,0.174,0.322,-0.013,-0.234,0.248,-0.714,0.366,1.267,0.268,-0.001,0.273,-0.091,0.156,0.297
'0:02.598',-0.147,0.171,0.319,-0.011,-0.233,0.245,-0.704,0.369,1.275,0.265,0.001,0.274,-0.090,0.157,0.292
'0:02.599',-0.145,0.168,0.312,-0.011,-0.229,0.240,-0.696,0.371,1.286,0.259,0.003,0.275,-0.089,0.167,0.290
'0:02.600',-0.149,0.163,0.313,-0.007,-0.231,0.238,-0.694,0.371,1.293,0.258,0.000,0.272,-0.089,0.163,0.290
'0:02.601',-0.143,0.172,0.315,-0.015,-0.229,0.243,-0.696,0.370,1.297,0.256,0.001,0.273,-0.089,0.167,0.288
'0:02.602',-0.143,0.174,0.317,-0.015,-0.230,0.245,-0.695,0.372,1.300,0.257,0.000,0.271,-0.090,0.172,0.288
'0:02.603',-0.143,0.178,0.321,-0.018,-0.232,0.250,-0.695,0.373,1.303,0.259,-0.004,0.268,-0.092,0.177,0.291
'0:02.604',-0.141,0.180,0.321,-0.020,-0.231,0.251,-0.694,0.377,1.307,0.263,-0.002,0.273,-0.092,0.177,0.293
'0:02.605',-0.134,0.189,0.322,-0.028,-0.228,0.256,-0.686,0.383,1.320,0.261,0.001,0.275,-0.092,0.182,0.291
'0:02.606',-0.125,0.196,0.321,-0.035,-0.223,0.259,-0.679,0.379,1.327,0.255,-0.002,0.272,-0.089,0.194,0.288
'0:02.607',-0.127,0.195,0.321,-0.034,-0.224,0.258,-0.680,0.377,1.331,0.251,-0.006,0.269,-0.090,0.196,0.287
'0:02.608',-0.129,0.198,0.327,-0.035,-0.228,0.263,-0.692,0.379,1.327,0.253,-0.009,0.266,-0.095,0.191,0.289
'0:02.609',-0.132,0.202,0.334,-0.035,-0.233,0.268,-0.705,0.376,1.318,0.255,-0.009,0.265,-0.097,0.186,0.288
'0:02.610',-0.134,0.203,0.337,-0.035,-0.235,0.271,-0.705,0.377,1.316,0.254,-0.005,0.267,-0.100,0.185,0.287
'0:02.611',-0.132,0.203,0.334,-0.035,-0.233,0.269,-0.703,0.381,1.317,0.254,0.001,0.273,-0.102,0.184,0.285
'0:02.612',-0.128,0.204,0.332,-0.038,-0.230,0.268,-0.704,0.386,1.321,0.254,0.006,0.277,-0.103,0.187,0.281
'0:02.613',-0.124,0.203,0.328,-0.039,-0.226,0.265,-0.701,0.388,1.323,0.257,0.011,0.281,-0.104,0.187,0.277
'0:02.614',-0.121,0.207,0.329,-0.043,-0.225,0.268,-0.699,0.385,1.321,0.254,0.009,0.278,-0.104,0.184,0.274
'0:02.615',-0.122,0.208,0.331,-0.043,-0.226,0.270,-0.703,0.388,1.319,0.256,0.010,0.280,-0.105,0.179,0.277
'0:02.616',-0.127,0.204,0.331,-0.039,-0.229,0.268,-0.713,0.390,1.315,0.261,0.015,0.282,-0.109,0.171,0.276
'0:02.617',-0.131,0.201,0.331,-0.035,-0.231,0.266,-0.712,0.388,1.313,0.263,0.014,0.282,-0.112,0.172,0.278
'0:02.618',-0.122,0.202,0.324,-0.040,-0.223,0.263,-0.702,0.389,1.321,0.258,0.017,0.288,-0.110,0.178,0.272
'0:02.619',-0.127,0.197,0.324,-0.035,-0.225,0.261,-0.689,0.393,1.333,0.257,0.018,0.287,-0.110,0.178,0.268
'0:02.620',-0.134,0.188,0.322,-0.027,-0.229,0.256,-0.688,0.393,1.337,0.255,0.017,0.285,-0.110,0.179,0.266
'0:02.621',-0.128,0.195,0.323,-0.034,-0.225,0.259,-0.694,0.393,1.341,0.251,0.018,0.287,-0.108,0.186,0.264
'0:02.622',-0.127,0.199,0.325,-0.036,-0.226,0.262,-0.690,0.395,1.345,0.254,0.017,0.285,-0.108,0.182,0.266
'0:02.623',-0.125,0.201,0.327,-0.038,-0.226,0.264,-0.689,0.400,1.351,0.254,0.015,0.283,-0.111,0.186,0.267
'0:02.624',-0.131,0.196,0.327,-0.033,-0.229,0.261,-0.685,0.401,1.355,0.256,0.017,0.286,-0.112,0.186,0.267
'0:02.625',-0.134,0.192,0.325,-0.029,-0.229,0.259,-0.677,0.398,1.359,0.259,0.018,0.286,-0.111,0.185,0.265
'0:02.626',-0.125,0.203,0.328,-0.039,-0.226,0.266,-0.671,0.402,1.372,0.256,0.022,0.289,-0.108,0.199,0.262
'0:02.627',-0.118,0.210,0.329,-0.046,-0.224,0.270,-0.671,0.405,1.379,0.250,0.024,0.290,-0.107,0.204,0.261
'0:02.628',-0.119,0.212,0.331,-0.047,-0.225,0.272,-0.683,0.406,1.374,0.249,0.024,0.287,-0.111,0.203,0.264
'0:02.629',-0.118,0.216,0.334,-0.049,-0.226,0.275,-0.692,0.406,1.367,0.250,0.026,0.289,-0.114,0.197,0.265
'0:02.630',-0.124,0.216,0.341,-0.046,-0.233,0.279,-0.690,0.412,1.367,0.255,0.028,0.291,-0.115,0.194,0.264
'0:02.631',-0.123,0.215,0.339,-0.046,-0.231,0.278,-0.690,0.416,1.368,0.257,0.031,0.293,-0.118,0.195,0.263
'0:02.632',-0.119,0.215,0.335,-0.048,-0.227,0.275,-0.691,0.416,1.367,0.255,0.034,0.297,-0.119,0.194,0.261
'0:02.633',-0.120,0.212,0.333,-0.046,-0.227,0.273,-0.688,0.420,1.371,0.255,0.039,0.301,-0.119,0.195,0.256
'0:02.634',-0.115,0.220,0.335,-0.052,-0.225,0.278,-0.690,0.415,1.371,0.251,0.037,0.299,-0.121,0.199,0.253
'0:02.635',-0.119,0.218,0.338,-0.050,-0.229,0.279,-0.695,0.415,1.366,0.251,0.037,0.301,-0.123,0.192,0.254
'0:02.636',-0.126,0.212,0.338,-0.043,-0.232,0.276,-0.703,0.422,1.362,0.253,0.038,0.304,-0.127,0.184,0.255
'0:02.637',-0.126,0.212,0.338,-0.043,-0.232,0.276,-0.703,0.426,1.361,0.255,0.041,0.304,-0.128,0.185,0.256
'0:02.638',-0.120,0.212,0.333,-0.046,-0.227,0.273,-0.690,0.426,1.369,0.252,0.048,0.311,-0.124,0.195,0.252
'0:02.639',-0.127,0.205,0.332,-0.040,-0.229,0.269,-0.677,0.425,1.376,0.249,0.044,0.310,-0.120,0.198,0.250
'0:02.640',-0.130,0.203,0.333,-0.037,-0.232,0.268,-0.672,0.428,1.381,0.249,0.044,0.307,-0.119,0.200,0.248
'0:02.641',-0.120,0.212,0.333,-0.046,-0.227,0.273,-0.678,0.432,1.387,0.248,0.045,0.307,-0.121,0.209,0.246
'0:02.642',-0.121,0.213,0.334,-0.046,-0.228,0.274,-0.679,0.433,1.388,0.247,0.044,0.304,-0.122,0.208,0.247
'0:02.643',-0.126,0.216,0.342,-0.045,-0.234,0.280,-0.678,0.434,1.389,0.248,0.042,0.302,-0.123,0.207,0.251
'0:02.644',-0.134,0.211,0.345,-0.039,-0.240,0.279,-0.679,0.438,1.393,0.251,0.043,0.303,-0.126,0.205,0.251
'0:02.645',-0.135,0.210,0.344,-0.038,-0.239,0.278,-0.672,0.436,1.397,0.249,0.043,0.304,-0.124,0.212,0.247
'0:02.646',-0.124,0.219,0.343,-0.048,-0.234,0.281,-0.666,0.434,1.408,0.244,0.045,0.306,-0.122,0.222,0.244
'0:02.647',-0.121,0.225,0.346,-0.052,-0.234,0.285,-0.665,0.440,1.415,0.240,0.046,0.305,-0.123,0.230,0.239
'0:02.648',-0.119,0.231,0.349,-0.056,-0.234,0.290,-0.675,0.442,1.409,0.244,0.044,0.301,-0.127,0.228,0.242
'0:02.649',-0.111,0.239,0.350,-0.065,-0.231,0.295,-0.685,0.445,1.403,0.245,0.051,0.304,-0.132,0.220,0.241
'0:02.650',-0.112,0.240,0.352,-0.065,-0.232,0.296,-0.687,0.445,1.402,0.244,0.054,0.307,-0.135,0.220,0.238
'0:02.651',-0.111,0.238,0.348,-0.064,-0.230,0.293,-0.682,0.449,1.405,0.245,0.059,0.313,-0.136,0.220,0.236
'0:02.652',-0.108,0.240,0.349,-0.066,-0.229,0.294,-0.681,0.454,1.409,0.246,0.064,0.317,-0.138,0.224,0.232
'0:02.653',-0.103,0.238,0.342,-0.068,-0.222,0.290,-0.683,0.453,1.409,0.243,0.067,0.319,-0.140,0.225,0.230
'0:02.654',-0.095,0.246,0.341,-0.076,-0.218,0.294,-0.686,0.454,1.411,0.238,0.068,0.317,-0.142,0.222,0.225
'0:02.655',-0.101,0.246,0.347,-0.073,-0.224,0.297,-0.695,0.457,1.409,0.241,0.071,0.318,-0.146,0.216,0.224
'0:02.656',-0.104,0.242,0.346,-0.070,-0.225,0.295,-0.700,0.461,1.405,0.245,0.076,0.322,-0.150,0.210,0.223
'0:02.657',-0.110,0.239,0.349,-0.065,-0.230,0.294,-0.697,0.463,1.405,0.248,0.079,0.323,-0.153,0.207,0.223
'0:02.658',-0.105,0.238,0.343,-0.067,-0.224,0.290,-0.680,0.465,1.415,0.244,0.087,0.330,-0.152,0.211,0.217
'0:02.659',-0.104,0.235,0.340,-0.066,-0.222,0.288,-0.669,0.468,1.427,0.242,0.089,0.332,-0.150,0.218,0.215
'0:02.660',-0.107,0.234,0.341,-0.064,-0.224,0.287,-0.669,0.466,1.430,0.241,0.090,0.333,-0.148,0.221,0.215
'0:02.661',-0.099,0.244,0.343,-0.073,-0.221,0.294,-0.668,0.468,1.435,0.239,0.091,0.330,-0.150,0.221,0.213
'0:02.662',-0.096,0.246,0.343,-0.075,-0.220,0.295,-0.669,0.469,1.438,0.239,0.092,0.330,-0.152,0.226,0.213
'0:02.663',-0.098,0.247,0.345,-0.075,-0.222,0.296,-0.669,0.474,1.446,0.239,0.096,0.333,-0.152,0.231,0.217
'0:02.664',-0.105,0.242,0.347,-0.069,-0.227,0.295,-0.670,0.479,1.454,0.245,0.098,0.335,-0.156,0.230,0.217
'0:02.665',-0.102,0.244,0.347,-0.071,-0.225,0.296,-0.667,0.478,1.460,0.247,0.100,0.341,-0.152,0.236,0.211
'0:02.666',-0.093,0.254,0.347,-0.081,-0.220,0.300,-0.659,0.478,1.470,0.242,0.098,0.338,-0.150,0.244,0.208
'0:02.667',-0.092,0.258,0.350,-0.083,-0.222,0.304,-0.657,0.480,1.476,0.237,0.096,0.334,-0.153,0.248,0.203
'0:02.668',-0.096,0.264,0.359,-0.085,-0.227,0.311,-0.670,0.484,1.475,0.239,0.097,0.333,-0.158,0.244,0.206
'0:02.669',-0.090,0.273,0.363,-0.091,-0.227,0.319,-0.683,0.482,1.470,0.241,0.099,0.335,-0.164,0.246,0.204
'0:02.670',-0.087,0.278,0.365,-0.096,-0.226,0.322,-0.680,0.487,1.470,0.244,0.101,0.337,-0.167,0.256,0.205
'0:02.671',-0.091,0.274,0.364,-0.091,-0.228,0.319,-0.676,0.494,1.474,0.245,0.106,0.340,-0.171,0.251,0.198
'0:02.672',-0.091,0.273,0.364,-0.091,-0.228,0.319,-0.672,0.499,1.478,0.243,0.112,0.344,-0.172,0.246,0.200
