'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:01.770',-0.084,-0.312,-0.229,0.198,0.072,-0.271,-0.041,-0.004,-0.009,-0.073,-0.177,-0.126,-0.211,-0.236,0.029
'0:01.771',-0.083,-0.302,-0.220,0.193,0.069,-0.261,-0.044,-0.007,-0.011,-0.074,-0.177,-0.127,-0.210,-0.229,0.026
'0:01.772',-0.083,-0.306,-0.224,0.195,0.070,-0.265,-0.045,-0.009,-0.014,-0.075,-0.178,-0.127,-0.209,-0.229,0.028
'0:01.773',-0.083,-0.312,-0.229,0.198,0.073,-0.271,-0.045,-0.008,-0.015,-0.075,-0.177,-0.127,-0.208,-0.225,0.028
'0:01.774',-0.086,-0.325,-0.237,0.205,0.075,-0.281,-0.043,-0.004,-0.011,-0.073,-0.176,-0.128,-0.210,-0.230,0.029
'0:01.775',-0.089,-0.339,-0.248,0.214,0.080,-0.293,-0.040,-0.005,-0.011,-0.073,-0.176,-0.129,-0.212,-0.245,0.033
'0:01.776',-0.084,-0.334,-0.249,0.208,0.083,-0.291,-0.043,-0.009,-0.015,-0.077,-0.180,-0.133,-0.214,-0.246,0.034
'0:01.777',-0.086,-0.325,-0.238,0.204,0.077,-0.281,-0.043,-0.009,-0.018,-0.081,-0.184,-0.137,-0.215,-0.235,0.034
'0:01.778',-0.089,-0.323,-0.234,0.205,0.072,-0.278,-0.045,-0.011,-0.018,-0.080,-0.183,-0.135,-0.213,-0.232,0.035
'0:01.779',-0.084,-0.327,-0.242,0.205,0.079,-0.284,-0.044,-0.008,-0.017,-0.076,-0.180,-0.131,-0.211,-0.240,0.035
'0:01.780',-0.085,-0.339,-0.253,0.211,0.085,-0.296,-0.038,-0.004,-0.011,-0.072,-0.174,-0.126,-0.211,-0.248,0.035
'0:01.781',-0.084,-0.346,-0.261,0.215,0.089,-0.303,-0.036,-0.002,-0.009,-0.072,-0.175,-0.126,-0.212,-0.251,0.037
'0:01.782',-0.086,-0.344,-0.258,0.215,0.086,-0.301,-0.039,-0.004,-0.011,-0.074,-0.178,-0.131,-0.214,-0.249,0.038
'0:01.783',-0.090,-0.346,-0.256,0.217,0.083,-0.300,-0.038,-0.003,-0.011,-0.075,-0.177,-0.129,-0.215,-0.258,0.037
'0:01.784',-0.093,-0.344,-0.251,0.218,0.079,-0.297,-0.037,-0.006,-0.013,-0.076,-0.177,-0.127,-0.214,-0.253,0.036
'0:01.785',-0.096,-0.332,-0.235,0.213,0.070,-0.283,-0.045,-0.013,-0.020,-0.082,-0.183,-0.132,-0.214,-0.235,0.034
'0:01.786',-0.093,-0.327,-0.234,0.209,0.071,-0.281,-0.044,-0.013,-0.020,-0.081,-0.184,-0.132,-0.215,-0.237,0.033
'0:01.787',-0.097,-0.333,-0.235,0.214,0.070,-0.284,-0.045,-0.013,-0.019,-0.080,-0.180,-0.130,-0.213,-0.238,0.031
'0:01.788',-0.097,-0.334,-0.235,0.215,0.069,-0.284,-0.047,-0.016,-0.023,-0.085,-0.184,-0.134,-0.215,-0.238,0.033
'0:01.789',-0.100,-0.333,-0.232,0.216,0.066,-0.281,-0.045,-0.016,-0.022,-0.083,-0.184,-0.132,-0.215,-0.241,0.033
'0:01.790',-0.102,-0.335,-0.232,0.218,0.065,-0.283,-0.048,-0.015,-0.022,-0.082,-0.181,-0.129,-0.213,-0.239,0.032
'0:01.791',-0.091,-0.326,-0.234,0.208,0.071,-0.280,-0.048,-0.018,-0.025,-0.084,-0.178,-0.128,-0.213,-0.239,0.032
'0:01.792',-0.086,-0.317,-0.230,0.202,0.071,-0.273,-0.047,-0.016,-0.024,-0.082,-0.178,-0.127,-0.214,-0.234,0.030
'0:01.793',-0.087,-0.318,-0.230,0.203,0.071,-0.274,-0.046,-0.017,-0.022,-0.083,-0.182,-0.131,-0.218,-0.232,0.033
'0:01.794',-0.087,-0.316,-0.229,0.201,0.071,-0.272,-0.044,-0.016,-0.024,-0.084,-0.183,-0.132,-0.218,-0.234,0.034
'0:01.795',-0.084,-0.324,-0.239,0.203,0.079,-0.281,-0.042,-0.012,-0.021,-0.082,-0.181,-0.130,-0.219,-0.244,0.037
'0:01.796',-0.088,-0.336,-0.247,0.211,0.080,-0.291,-0.041,-0.011,-0.018,-0.081,-0.180,-0.129,-0.218,-0.251,0.040
'0:01.797',-0.093,-0.344,-0.251,0.219,0.079,-0.298,-0.040,-0.011,-0.019,-0.082,-0.181,-0.129,-0.217,-0.250,0.039
'0:01.798',-0.093,-0.345,-0.252,0.219,0.080,-0.298,-0.038,-0.012,-0.020,-0.081,-0.180,-0.129,-0.218,-0.253,0.038
'0:01.799',-0.093,-0.340,-0.246,0.216,0.077,-0.293,-0.039,-0.012,-0.021,-0.081,-0.179,-0.128,-0.218,-0.252,0.037
'0:01.800',-0.084,-0.334,-0.249,0.209,0.083,-0.292,-0.038,-0.011,-0.019,-0.081,-0.178,-0.128,-0.218,-0.247,0.038
'0:01.801',-0.076,-0.326,-0.249,0.201,0.086,-0.287,-0.038,-0.009,-0.018,-0.079,-0.179,-0.128,-0.218,-0.247,0.038
'0:01.802',-0.078,-0.322,-0.243,0.200,0.083,-0.282,-0.042,-0.013,-0.024,-0.085,-0.184,-0.133,-0.220,-0.239,0.040
'0:01.803',-0.088,-0.327,-0.238,0.207,0.075,-0.282,-0.043,-0.015,-0.026,-0.086,-0.185,-0.136,-0.219,-0.234,0.039
'0:01.804',-0.090,-0.335,-0.244,0.212,0.077,-0.289,-0.043,-0.014,-0.024,-0.082,-0.179,-0.129,-0.214,-0.243,0.036
'0:01.805',-0.085,-0.335,-0.249,0.209,0.083,-0.292,-0.043,-0.014,-0.025,-0.080,-0.177,-0.126,-0.216,-0.241,0.035
'0:01.806',-0.091,-0.331,-0.239,0.210,0.074,-0.285,-0.043,-0.015,-0.027,-0.082,-0.178,-0.128,-0.217,-0.239,0.034
'0:01.807',-0.089,-0.332,-0.242,0.210,0.076,-0.286,-0.041,-0.015,-0.025,-0.081,-0.177,-0.126,-0.217,-0.243,0.032
'0:01.808',-0.087,-0.339,-0.251,0.212,0.082,-0.295,-0.039,-0.015,-0.024,-0.076,-0.172,-0.124,-0.217,-0.243,0.033
'0:01.809',-0.091,-0.337,-0.245,0.214,0.077,-0.291,-0.042,-0.015,-0.026,-0.079,-0.172,-0.123,-0.215,-0.242,0.033
'0:01.810',-0.089,-0.324,-0.234,0.206,0.073,-0.279,-0.046,-0.019,-0.030,-0.087,-0.182,-0.128,-0.218,-0.235,0.034
'0:01.811',-0.090,-0.309,-0.219,0.200,0.065,-0.264,-0.051,-0.025,-0.036,-0.091,-0.186,-0.135,-0.220,-0.226,0.033
'0:01.812',-0.092,-0.306,-0.214,0.199,0.061,-0.260,-0.052,-0.027,-0.039,-0.092,-0.186,-0.135,-0.219,-0.227,0.032
'0:01.813',-0.092,-0.318,-0.226,0.204,0.067,-0.272,-0.049,-0.025,-0.038,-0.093,-0.188,-0.136,-0.221,-0.235,0.035
'0:01.814',-0.089,-0.326,-0.236,0.207,0.073,-0.281,-0.047,-0.024,-0.036,-0.090,-0.184,-0.134,-0.220,-0.240,0.035
'0:01.815',-0.086,-0.328,-0.242,0.206,0.079,-0.284,-0.043,-0.018,-0.032,-0.088,-0.181,-0.130,-0.218,-0.240,0.038
'0:01.816',-0.085,-0.326,-0.240,0.204,0.078,-0.282,-0.044,-0.019,-0.032,-0.090,-0.185,-0.133,-0.220,-0.239,0.041
'0:01.817',-0.085,-0.325,-0.239,0.204,0.077,-0.281,-0.049,-0.025,-0.035,-0.092,-0.189,-0.135,-0.220,-0.239,0.042
'0:01.818',-0.087,-0.323,-0.234,0.205,0.073,-0.279,-0.049,-0.025,-0.035,-0.093,-0.189,-0.134,-0.220,-0.234,0.041
'0:01.819',-0.094,-0.329,-0.234,0.211,0.070,-0.281,-0.048,-0.025,-0.036,-0.093,-0.189,-0.134,-0.220,-0.233,0.038
'0:01.820',-0.094,-0.344,-0.251,0.219,0.079,-0.297,-0.044,-0.019,-0.033,-0.090,-0.185,-0.132,-0.220,-0.245,0.041
'0:01.821',-0.094,-0.350,-0.256,0.222,0.082,-0.303,-0.043,-0.019,-0.030,-0.089,-0.186,-0.134,-0.222,-0.260,0.042
'0:01.822',-0.102,-0.353,-0.251,0.227,0.075,-0.302,-0.045,-0.024,-0.035,-0.094,-0.191,-0.138,-0.221,-0.263,0.041
'0:01.823',-0.102,-0.353,-0.250,0.228,0.074,-0.301,-0.046,-0.022,-0.035,-0.096,-0.192,-0.136,-0.219,-0.258,0.042
'0:01.824',-0.096,-0.346,-0.250,0.221,0.077,-0.298,-0.046,-0.022,-0.033,-0.092,-0.188,-0.133,-0.218,-0.253,0.040
'0:01.825',-0.091,-0.335,-0.243,0.212,0.076,-0.289,-0.045,-0.022,-0.035,-0.091,-0.184,-0.130,-0.220,-0.247,0.037
'0:01.826',-0.091,-0.328,-0.236,0.209,0.073,-0.282,-0.048,-0.025,-0.035,-0.093,-0.184,-0.130,-0.218,-0.241,0.038
'0:01.827',-0.092,-0.327,-0.234,0.209,0.071,-0.281,-0.048,-0.025,-0.036,-0.092,-0.183,-0.130,-0.218,-0.244,0.035
'0:01.828',-0.081,-0.319,-0.238,0.199,0.079,-0.278,-0.043,-0.019,-0.030,-0.087,-0.178,-0.125,-0.218,-0.251,0.035
'0:01.829',-0.077,-0.317,-0.239,0.197,0.082,-0.279,-0.039,-0.017,-0.029,-0.087,-0.176,-0.123,-0.218,-0.250,0.038
'0:01.830',-0.091,-0.323,-0.231,0.207,0.070,-0.277,-0.045,-0.024,-0.036,-0.091,-0.180,-0.128,-0.218,-0.241,0.035
'0:01.831',-0.093,-0.317,-0.223,0.204,0.065,-0.270,-0.050,-0.028,-0.040,-0.093,-0.183,-0.131,-0.218,-0.231,0.033
'0:01.832',-0.085,-0.308,-0.224,0.196,0.070,-0.266,-0.050,-0.029,-0.039,-0.093,-0.181,-0.128,-0.218,-0.231,0.033
'0:01.833',-0.081,-0.305,-0.224,0.194,0.071,-0.265,-0.046,-0.026,-0.037,-0.090,-0.180,-0.126,-0.219,-0.232,0.034
'0:01.834',-0.085,-0.309,-0.224,0.197,0.070,-0.267,-0.046,-0.025,-0.038,-0.094,-0.183,-0.130,-0.218,-0.231,0.036
'0:01.835',-0.084,-0.315,-0.231,0.200,0.073,-0.273,-0.050,-0.026,-0.041,-0.095,-0.185,-0.132,-0.217,-0.234,0.038
'0:01.836',-0.083,-0.319,-0.235,0.201,0.076,-0.277,-0.045,-0.025,-0.036,-0.092,-0.185,-0.132,-0.220,-0.237,0.042
'0:01.837',-0.086,-0.325,-0.238,0.205,0.076,-0.281,-0.045,-0.025,-0.035,-0.095,-0.187,-0.134,-0.222,-0.243,0.042
'0:01.838',-0.089,-0.327,-0.236,0.208,0.074,-0.281,-0.045,-0.026,-0.038,-0.096,-0.188,-0.133,-0.223,-0.243,0.040
'0:01.839',-0.089,-0.326,-0.236,0.207,0.073,-0.281,-0.045,-0.026,-0.039,-0.097,-0.189,-0.134,-0.223,-0.240,0.039
'0:01.840',-0.089,-0.331,-0.240,0.209,0.075,-0.285,-0.047,-0.025,-0.040,-0.097,-0.189,-0.135,-0.222,-0.245,0.040
'0:01.841',-0.091,-0.334,-0.242,0.211,0.076,-0.287,-0.046,-0.026,-0.040,-0.098,-0.192,-0.139,-0.224,-0.246,0.043
'0:01.842',-0.090,-0.329,-0.238,0.209,0.074,-0.283,-0.044,-0.023,-0.040,-0.097,-0.192,-0.138,-0.225,-0.243,0.043
'0:01.843',-0.093,-0.329,-0.236,0.210,0.072,-0.282,-0.044,-0.025,-0.040,-0.097,-0.188,-0.136,-0.224,-0.243,0.041
'0:01.844',-0.092,-0.334,-0.241,0.212,0.075,-0.287,-0.045,-0.024,-0.038,-0.094,-0.186,-0.134,-0.223,-0.250,0.041
'0:01.845',-0.098,-0.343,-0.244,0.220,0.073,-0.293,-0.044,-0.024,-0.039,-0.093,-0.184,-0.130,-0.223,-0.256,0.038
'0:01.846',-0.102,-0.345,-0.243,0.224,0.070,-0.294,-0.046,-0.027,-0.041,-0.094,-0.185,-0.131,-0.223,-0.255,0.037
'0:01.847',-0.098,-0.334,-0.234,0.215,0.069,-0.284,-0.047,-0.025,-0.042,-0.093,-0.182,-0.128,-0.223,-0.249,0.036
'0:01.848',-0.097,-0.328,-0.230,0.212,0.067,-0.279,-0.048,-0.028,-0.043,-0.097,-0.185,-0.131,-0.223,-0.245,0.037
'0:01.849',-0.097,-0.331,-0.234,0.213,0.069,-0.282,-0.049,-0.030,-0.045,-0.099,-0.188,-0.135,-0.223,-0.245,0.038
'0:01.850',-0.099,-0.331,-0.231,0.214,0.066,-0.281,-0.051,-0.033,-0.047,-0.099,-0.186,-0.134,-0.222,-0.239,0.035
'0:01.851',-0.097,-0.323,-0.226,0.209,0.065,-0.274,-0.051,-0.033,-0.046,-0.097,-0.184,-0.130,-0.221,-0.233,0.033
'0:01.852',-0.095,-0.326,-0.231,0.210,0.069,-0.279,-0.047,-0.029,-0.043,-0.094,-0.182,-0.127,-0.222,-0.235,0.033
'0:01.853',-0.093,-0.328,-0.234,0.210,0.071,-0.281,-0.046,-0.030,-0.043,-0.095,-0.183,-0.127,-0.223,-0.234,0.034
'0:01.854',-0.092,-0.324,-0.232,0.207,0.070,-0.278,-0.049,-0.029,-0.043,-0.098,-0.186,-0.132,-0.224,-0.233,0.036
'0:01.855',-0.093,-0.326,-0.233,0.209,0.070,-0.279,-0.048,-0.032,-0.045,-0.099,-0.188,-0.134,-0.225,-0.237,0.037
'0:01.856',-0.092,-0.330,-0.237,0.211,0.072,-0.283,-0.047,-0.030,-0.045,-0.100,-0.188,-0.132,-0.223,-0.241,0.041
'0:01.857',-0.092,-0.336,-0.243,0.213,0.076,-0.289,-0.047,-0.029,-0.042,-0.099,-0.188,-0.134,-0.225,-0.247,0.041
'0:01.858',-0.090,-0.334,-0.243,0.212,0.077,-0.289,-0.050,-0.029,-0.043,-0.098,-0.188,-0.133,-0.225,-0.250,0.040
'0:01.859',-0.088,-0.332,-0.243,0.209,0.078,-0.287,-0.050,-0.029,-0.043,-0.098,-0.188,-0.131,-0.222,-0.247,0.041
'0:01.860',-0.093,-0.342,-0.248,0.217,0.078,-0.295,-0.046,-0.029,-0.043,-0.097,-0.188,-0.131,-0.223,-0.251,0.041
'0:01.861',-0.091,-0.340,-0.247,0.215,0.078,-0.293,-0.046,-0.027,-0.043,-0.099,-0.189,-0.132,-0.224,-0.249,0.043
'0:01.862',-0.086,-0.332,-0.246,0.208,0.081,-0.289,-0.044,-0.026,-0.041,-0.098,-0.189,-0.134,-0.224,-0.248,0.043
'0:01.863',-0.086,-0.337,-0.251,0.211,0.083,-0.294,-0.045,-0.026,-0.043,-0.099,-0.190,-0.136,-0.225,-0.252,0.043
'0:01.864',-0.077,-0.326,-0.247,0.201,0.085,-0.286,-0.045,-0.027,-0.042,-0.098,-0.188,-0.132,-0.225,-0.246,0.042
'0:01.865',-0.083,-0.322,-0.238,0.202,0.078,-0.280,-0.046,-0.029,-0.043,-0.099,-0.186,-0.131,-0.225,-0.245,0.038
'0:01.866',-0.093,-0.321,-0.227,0.206,0.067,-0.274,-0.052,-0.034,-0.048,-0.104,-0.193,-0.137,-0.227,-0.244,0.037
'0:01.867',-0.088,-0.316,-0.228,0.202,0.070,-0.272,-0.050,-0.034,-0.046,-0.100,-0.189,-0.133,-0.225,-0.246,0.037
'0:01.868',-0.089,-0.328,-0.238,0.208,0.075,-0.283,-0.043,-0.029,-0.043,-0.094,-0.182,-0.128,-0.223,-0.251,0.037
'0:01.869',-0.087,-0.326,-0.237,0.206,0.075,-0.281,-0.046,-0.030,-0.043,-0.097,-0.186,-0.131,-0.225,-0.246,0.039
'0:01.870',-0.076,-0.306,-0.230,0.191,0.077,-0.269,-0.048,-0.032,-0.044,-0.097,-0.186,-0.129,-0.224,-0.239,0.037
'0:01.871',-0.073,-0.309,-0.235,0.192,0.081,-0.273,-0.044,-0.026,-0.040,-0.092,-0.180,-0.123,-0.222,-0.239,0.036
'0:01.872',-0.085,-0.317,-0.231,0.201,0.073,-0.274,-0.052,-0.036,-0.047,-0.099,-0.186,-0.129,-0.222,-0.238,0.036
'0:01.873',-0.089,-0.312,-0.222,0.201,0.067,-0.268,-0.055,-0.038,-0.051,-0.103,-0.192,-0.133,-0.222,-0.233,0.036
'0:01.874',-0.092,-0.316,-0.223,0.203,0.066,-0.269,-0.053,-0.037,-0.051,-0.104,-0.193,-0.136,-0.224,-0.234,0.038
'0:01.875',-0.092,-0.320,-0.228,0.205,0.068,-0.274,-0.054,-0.038,-0.050,-0.104,-0.192,-0.137,-0.224,-0.233,0.041
'0:01.876',-0.092,-0.332,-0.239,0.211,0.073,-0.285,-0.053,-0.033,-0.047,-0.102,-0.193,-0.136,-0.225,-0.235,0.043
'0:01.877',-0.092,-0.332,-0.239,0.212,0.073,-0.285,-0.056,-0.037,-0.050,-0.106,-0.197,-0.140,-0.226,-0.236,0.043
'0:01.878',-0.091,-0.328,-0.235,0.209,0.072,-0.281,-0.054,-0.036,-0.048,-0.103,-0.192,-0.136,-0.224,-0.237,0.041
'0:01.879',-0.094,-0.324,-0.229,0.208,0.068,-0.277,-0.055,-0.037,-0.050,-0.104,-0.193,-0.137,-0.225,-0.234,0.041
'0:01.880',-0.089,-0.331,-0.242,0.210,0.077,-0.286,-0.054,-0.035,-0.049,-0.105,-0.193,-0.138,-0.226,-0.245,0.045
'0:01.881',-0.087,-0.338,-0.250,0.212,0.082,-0.294,-0.050,-0.031,-0.044,-0.099,-0.188,-0.133,-0.225,-0.255,0.045
'0:01.882',-0.089,-0.337,-0.246,0.213,0.079,-0.291,-0.046,-0.029,-0.042,-0.099,-0.186,-0.133,-0.227,-0.247,0.044
'0:01.883',-0.087,-0.337,-0.250,0.212,0.082,-0.293,-0.045,-0.029,-0.043,-0.101,-0.190,-0.134,-0.227,-0.251,0.045
'0:01.884',-0.091,-0.332,-0.239,0.211,0.074,-0.285,-0.053,-0.035,-0.048,-0.103,-0.191,-0.136,-0.226,-0.245,0.043
'0:01.885',-0.098,-0.330,-0.231,0.213,0.067,-0.280,-0.057,-0.035,-0.051,-0.104,-0.191,-0.135,-0.225,-0.244,0.040
'0:01.886',-0.098,-0.327,-0.228,0.212,0.066,-0.278,-0.057,-0.038,-0.053,-0.105,-0.191,-0.135,-0.224,-0.246,0.038
'0:01.887',-0.095,-0.326,-0.231,0.210,0.068,-0.279,-0.057,-0.041,-0.053,-0.105,-0.190,-0.133,-0.224,-0.241,0.038
'0:01.888',-0.098,-0.332,-0.234,0.214,0.068,-0.282,-0.055,-0.038,-0.051,-0.104,-0.190,-0.133,-0.224,-0.241,0.040
'0:01.889',-0.099,-0.333,-0.234,0.216,0.068,-0.283,-0.054,-0.038,-0.051,-0.105,-0.191,-0.135,-0.225,-0.242,0.040
'0:01.890',-0.095,-0.325,-0.230,0.210,0.068,-0.278,-0.056,-0.040,-0.052,-0.105,-0.191,-0.133,-0.223,-0.237,0.038
'0:01.891',-0.098,-0.326,-0.228,0.211,0.065,-0.277,-0.056,-0.040,-0.051,-0.104,-0.190,-0.131,-0.222,-0.235,0.037
'0:01.892',-0.101,-0.323,-0.222,0.211,0.061,-0.272,-0.059,-0.043,-0.054,-0.107,-0.192,-0.133,-0.224,-0.233,0.037
'0:01.893',-0.100,-0.321,-0.221,0.210,0.060,-0.271,-0.059,-0.044,-0.056,-0.108,-0.193,-0.135,-0.223,-0.227,0.038
'0:01.894',-0.099,-0.331,-0.231,0.214,0.067,-0.281,-0.057,-0.041,-0.052,-0.107,-0.191,-0.135,-0.224,-0.232,0.041
'0:01.895',-0.100,-0.331,-0.230,0.215,0.065,-0.280,-0.058,-0.040,-0.056,-0.110,-0.194,-0.139,-0.225,-0.235,0.043
'0:01.896',-0.102,-0.333,-0.229,0.217,0.064,-0.281,-0.056,-0.041,-0.055,-0.111,-0.196,-0.140,-0.224,-0.236,0.044
'0:01.897',-0.101,-0.336,-0.235,0.218,0.068,-0.285,-0.056,-0.040,-0.053,-0.109,-0.196,-0.139,-0.226,-0.237,0.044
'0:01.898',-0.102,-0.334,-0.231,0.218,0.065,-0.282,-0.058,-0.039,-0.055,-0.110,-0.195,-0.140,-0.226,-0.236,0.044
'0:01.899',-0.098,-0.327,-0.228,0.212,0.066,-0.278,-0.056,-0.041,-0.054,-0.110,-0.193,-0.137,-0.225,-0.237,0.043
'0:01.900',-0.096,-0.331,-0.234,0.213,0.069,-0.282,-0.053,-0.040,-0.053,-0.108,-0.194,-0.139,-0.226,-0.242,0.044
'0:01.901',-0.101,-0.341,-0.239,0.221,0.069,-0.290,-0.053,-0.038,-0.053,-0.108,-0.194,-0.140,-0.227,-0.244,0.047
'0:01.902',-0.099,-0.339,-0.239,0.218,0.070,-0.289,-0.054,-0.037,-0.052,-0.108,-0.193,-0.140,-0.227,-0.242,0.046
'0:01.903',-0.092,-0.334,-0.240,0.212,0.074,-0.287,-0.052,-0.035,-0.050,-0.105,-0.191,-0.137,-0.226,-0.245,0.046
'0:01.904',-0.089,-0.328,-0.238,0.208,0.074,-0.282,-0.054,-0.036,-0.051,-0.103,-0.190,-0.135,-0.223,-0.243,0.045
'0:01.905',-0.101,-0.330,-0.228,0.214,0.064,-0.279,-0.057,-0.041,-0.056,-0.108,-0.193,-0.138,-0.225,-0.243,0.042
'0:01.906',-0.108,-0.328,-0.220,0.218,0.057,-0.274,-0.057,-0.044,-0.057,-0.108,-0.192,-0.139,-0.226,-0.244,0.040
'0:01.907',-0.108,-0.326,-0.217,0.217,0.054,-0.271,-0.058,-0.043,-0.056,-0.107,-0.190,-0.137,-0.224,-0.234,0.037
'0:01.908',-0.103,-0.326,-0.223,0.214,0.060,-0.274,-0.059,-0.043,-0.057,-0.109,-0.192,-0.137,-0.224,-0.231,0.038
'0:01.909',-0.099,-0.325,-0.226,0.211,0.064,-0.275,-0.058,-0.040,-0.054,-0.107,-0.193,-0.138,-0.225,-0.231,0.040
'0:01.910',-0.102,-0.321,-0.218,0.211,0.058,-0.269,-0.059,-0.043,-0.057,-0.107,-0.194,-0.139,-0.225,-0.228,0.037
'0:01.911',-0.102,-0.317,-0.214,0.209,0.056,-0.266,-0.064,-0.049,-0.061,-0.111,-0.195,-0.142,-0.227,-0.227,0.035
'0:01.912',-0.107,-0.316,-0.208,0.211,0.051,-0.262,-0.066,-0.049,-0.063,-0.114,-0.198,-0.142,-0.228,-0.226,0.037
'0:01.913',-0.110,-0.316,-0.205,0.212,0.048,-0.260,-0.067,-0.051,-0.063,-0.113,-0.199,-0.142,-0.227,-0.224,0.037
'0:01.914',-0.102,-0.323,-0.220,0.211,0.059,-0.271,-0.063,-0.045,-0.060,-0.114,-0.196,-0.142,-0.227,-0.220,0.039
'0:01.915',-0.102,-0.327,-0.224,0.214,0.061,-0.276,-0.060,-0.043,-0.059,-0.113,-0.197,-0.141,-0.227,-0.227,0.043
'0:01.916',-0.108,-0.327,-0.219,0.217,0.056,-0.273,-0.061,-0.046,-0.059,-0.113,-0.203,-0.144,-0.230,-0.233,0.044
'0:01.917',-0.099,-0.321,-0.221,0.209,0.061,-0.271,-0.059,-0.043,-0.058,-0.114,-0.201,-0.144,-0.230,-0.234,0.044
'0:01.918',-0.096,-0.312,-0.216,0.203,0.060,-0.264,-0.056,-0.042,-0.057,-0.111,-0.197,-0.139,-0.227,-0.228,0.043
'0:01.919',-0.096,-0.313,-0.217,0.204,0.061,-0.265,-0.058,-0.042,-0.058,-0.112,-0.197,-0.140,-0.228,-0.223,0.041
'0:01.920',-0.099,-0.322,-0.222,0.210,0.061,-0.272,-0.059,-0.043,-0.058,-0.112,-0.199,-0.142,-0.231,-0.228,0.043
'0:01.921',-0.102,-0.330,-0.227,0.216,0.062,-0.279,-0.056,-0.041,-0.054,-0.111,-0.200,-0.142,-0.231,-0.233,0.044
'0:01.922',-0.102,-0.337,-0.234,0.219,0.067,-0.285,-0.057,-0.039,-0.052,-0.110,-0.197,-0.141,-0.228,-0.240,0.045
'0:01.923',-0.107,-0.346,-0.237,0.227,0.066,-0.292,-0.055,-0.040,-0.054,-0.110,-0.197,-0.141,-0.232,-0.247,0.044
'0:01.924',-0.110,-0.340,-0.230,0.225,0.060,-0.285,-0.055,-0.043,-0.056,-0.108,-0.195,-0.141,-0.232,-0.243,0.041
'0:01.925',-0.107,-0.321,-0.213,0.213,0.053,-0.267,-0.059,-0.045,-0.059,-0.108,-0.193,-0.140,-0.229,-0.230,0.038
'0:01.926',-0.104,-0.308,-0.203,0.206,0.050,-0.256,-0.062,-0.049,-0.064,-0.117,-0.203,-0.143,-0.229,-0.217,0.039
'0:01.927',-0.106,-0.306,-0.200,0.206,0.046,-0.253,-0.066,-0.052,-0.067,-0.118,-0.203,-0.144,-0.229,-0.217,0.038
'0:01.928',-0.105,-0.310,-0.204,0.207,0.050,-0.257,-0.061,-0.046,-0.060,-0.112,-0.196,-0.138,-0.227,-0.225,0.038
'0:01.929',-0.097,-0.306,-0.209,0.201,0.057,-0.258,-0.059,-0.043,-0.057,-0.111,-0.195,-0.138,-0.229,-0.226,0.041
'0:01.930',-0.090,-0.297,-0.206,0.194,0.059,-0.252,-0.059,-0.043,-0.059,-0.109,-0.192,-0.137,-0.228,-0.223,0.040
'0:01.931',-0.097,-0.296,-0.199,0.197,0.051,-0.247,-0.060,-0.045,-0.059,-0.110,-0.193,-0.136,-0.225,-0.213,0.036
'0:01.932',-0.102,-0.298,-0.196,0.200,0.047,-0.247,-0.067,-0.050,-0.064,-0.115,-0.198,-0.140,-0.227,-0.209,0.036
'0:01.933',-0.102,-0.300,-0.199,0.201,0.049,-0.249,-0.068,-0.051,-0.067,-0.116,-0.199,-0.141,-0.226,-0.214,0.036
'0:01.934',-0.100,-0.306,-0.206,0.203,0.053,-0.256,-0.065,-0.050,-0.064,-0.114,-0.197,-0.140,-0.226,-0.224,0.039
'0:01.935',-0.099,-0.310,-0.211,0.204,0.057,-0.261,-0.059,-0.044,-0.060,-0.112,-0.197,-0.141,-0.226,-0.228,0.041
'0:01.936',-0.103,-0.310,-0.207,0.206,0.052,-0.259,-0.065,-0.046,-0.062,-0.114,-0.198,-0.142,-0.228,-0.226,0.042
'0:01.937',-0.098,-0.307,-0.209,0.203,0.056,-0.258,-0.065,-0.048,-0.063,-0.116,-0.201,-0.145,-0.229,-0.225,0.043
'0:01.938',-0.095,-0.298,-0.203,0.197,0.054,-0.251,-0.064,-0.048,-0.064,-0.117,-0.200,-0.142,-0.227,-0.216,0.043
'0:01.939',-0.096,-0.297,-0.201,0.196,0.052,-0.248,-0.067,-0.049,-0.064,-0.116,-0.197,-0.141,-0.225,-0.216,0.041
'0:01.940',-0.100,-0.306,-0.205,0.203,0.053,-0.256,-0.065,-0.050,-0.064,-0.117,-0.200,-0.145,-0.227,-0.223,0.043
'0:01.941',-0.106,-0.314,-0.207,0.210,0.051,-0.261,-0.067,-0.051,-0.067,-0.122,-0.204,-0.148,-0.228,-0.223,0.045
'0:01.942',-0.102,-0.318,-0.216,0.209,0.058,-0.267,-0.066,-0.050,-0.065,-0.120,-0.202,-0.146,-0.226,-0.225,0.046
'0:01.943',-0.099,-0.320,-0.221,0.209,0.061,-0.271,-0.063,-0.045,-0.060,-0.112,-0.194,-0.141,-0.223,-0.229,0.045
'0:01.944',-0.104,-0.322,-0.217,0.212,0.057,-0.270,-0.064,-0.047,-0.060,-0.114,-0.195,-0.141,-0.224,-0.228,0.043
'0:01.945',-0.111,-0.324,-0.212,0.217,0.051,-0.268,-0.066,-0.050,-0.064,-0.117,-0.199,-0.141,-0.226,-0.229,0.041
